student_id,department,category,faculty_name,subject,rating,comment,sentiment,clean_comment,sentiment_label
STU0032,Computer Science,Faculty Performance,Dr. Harsh Singh,Artificial Intelligence,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0032,Computer Science,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0032,Computer Science,Library Facilities,,,2,Poor course structure,unhappy,poor course structure,0
STU0032,Computer Science,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0032,Computer Science,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0032,Computer Science,Internships,,,2,Poor course structure,unhappy,poor course structure,0
STU0032,Computer Science,Extracurricular Activities,,,3,Average teaching experience,neutral,average teaching experience,1
STU0032,Computer Science,Industry Connections,,,3,Moderate course content,neutral,moderate course content,1
STU0032,Computer Science,International Collaborations,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0033,Mechanical,Faculty Performance,Dr. Harsh Singh,Software Engineering,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0033,Mechanical,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU0033,Mechanical,Library Facilities,,,2,Moderate course content,neutral,moderate course content,1
STU0033,Mechanical,Lab Infrastructure,,,2,Moderate course content,neutral,moderate course content,1
STU0033,Mechanical,Placements,,,4,Average experience,happy,average experience,2
STU0033,Mechanical,Internships,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0033,Mechanical,Extracurricular Activities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0033,Mechanical,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0033,Mechanical,International Collaborations,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0034,Computer Science,Faculty Performance,Dr. Girish Talmale,Computer Networks,1,Poor course structure,unhappy,poor course structure,0
STU0034,Computer Science,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0034,Computer Science,Library Facilities,,,1,Poor course structure,unhappy,poor course structure,0
STU0034,Computer Science,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0034,Computer Science,Placements,,,1,Poor course structure,neutral,poor course structure,1
STU0034,Computer Science,Internships,,,3,Moderate course content,neutral,moderate course content,1
STU0034,Computer Science,Extracurricular Activities,,,5,Outstanding course content and delivery,neutral,outstanding course content delivery,1
STU0034,Computer Science,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU0034,Computer Science,International Collaborations,,,1,Poor course structure,unhappy,poor course structure,0
STU0035,Information Technology,Faculty Performance,Dr. Harsh Singh,Software Engineering,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0035,Information Technology,College Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU0035,Information Technology,Library Facilities,,,5,Outstanding course content and delivery,neutral,outstanding course content delivery,1
STU0035,Information Technology,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0035,Information Technology,Placements,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0035,Information Technology,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0035,Information Technology,Extracurricular Activities,,,3,Moderate course content,neutral,moderate course content,1
STU0035,Information Technology,Industry Connections,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0035,Information Technology,International Collaborations,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0036,Mechanical,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0036,Mechanical,College Infrastructure,,,2,Moderate course content,neutral,moderate course content,1
STU0036,Mechanical,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0036,Mechanical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0036,Mechanical,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0036,Mechanical,Internships,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0036,Mechanical,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0036,Mechanical,Industry Connections,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0036,Mechanical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0037,Electrical,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0037,Electrical,College Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0037,Electrical,Library Facilities,,,4,Highly knowledgeable and supportive faculty,neutral,highly knowledgeable supportive faculty,1
STU0037,Electrical,Lab Infrastructure,,,3,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0037,Electrical,Placements,,,1,Poor course structure,happy,poor course structure,2
STU0037,Electrical,Internships,,,3,Moderate course content,neutral,moderate course content,1
STU0037,Electrical,Extracurricular Activities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0037,Electrical,Industry Connections,,,1,Poor course structure,unhappy,poor course structure,0
STU0037,Electrical,International Collaborations,,,3,Average teaching experience,neutral,average teaching experience,1
STU0038,Information Technology,Faculty Performance,Dr. Girish Talmale,Computer Networks,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0038,Information Technology,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU0038,Information Technology,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0038,Information Technology,Lab Infrastructure,,,2,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0038,Information Technology,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0038,Information Technology,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0038,Information Technology,Extracurricular Activities,,,3,Average teaching experience,neutral,average teaching experience,1
STU0038,Information Technology,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0038,Information Technology,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU0039,Information Technology,Faculty Performance,Dr. Rajesh Patil,Software Engineering,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0039,Information Technology,College Infrastructure,,,4,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0039,Information Technology,Library Facilities,,,1,Poor course structure,unhappy,poor course structure,0
STU0039,Information Technology,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0039,Information Technology,Placements,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0039,Information Technology,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0039,Information Technology,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0039,Information Technology,Industry Connections,,,5,Average experience,happy,average experience,2
STU0039,Information Technology,International Collaborations,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0040,Information Technology,Faculty Performance,Dr. Rajesh Patil,Machine Learning,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0040,Information Technology,College Infrastructure,,,1,Poor course structure,happy,poor course structure,2
STU0040,Information Technology,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0040,Information Technology,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0040,Information Technology,Placements,,,2,Poor course structure,unhappy,poor course structure,0
STU0040,Information Technology,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0040,Information Technology,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0040,Information Technology,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU0040,Information Technology,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0041,Computer Science,Faculty Performance,Dr. Priya Sharma,Database Management System,4,Average experience,happy,average experience,2
STU0041,Computer Science,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0041,Computer Science,Library Facilities,,,2,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0041,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0041,Computer Science,Placements,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0041,Computer Science,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0041,Computer Science,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0041,Computer Science,Industry Connections,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0041,Computer Science,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0042,Computer Science,Faculty Performance,Dr. Priya Sharma,Software Engineering,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
