student_id,department,category,faculty_name,subject,rating,comment,sentiment
STU0041,Computer Science,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU0041,Computer Science,Library Facilities,,,2,Exceptional teaching and guidance,happy
STU0041,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0041,Computer Science,Placements,,,5,Exceptional teaching and guidance,happy
STU0041,Computer Science,Internships,,,5,Outstanding course content and delivery,happy
STU0041,Computer Science,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0041,Computer Science,Industry Connections,,,2,Outdated teaching methods,unhappy
STU0041,Computer Science,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy
STU0042,Computer Science,Faculty Performance,Dr. Priya Sharma,Software Engineering,5,Exceptional teaching and guidance,happy
STU0042,Computer Science,College Infrastructure,,,5,Poor course structure,unhappy
STU0042,Computer Science,Library Facilities,,,1,Average experience,happy
STU0042,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0042,Computer Science,Placements,,,2,Poor course structure,unhappy
STU0042,Computer Science,Internships,,,3,Moderate course content,neutral
STU0042,Computer Science,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy
STU0042,Computer Science,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0042,Computer Science,International Collaborations,,,5,Outstanding course content and delivery,unhappy
STU0043,Mechanical,Faculty Performance,Dr. Priya Sharma,Data Structures,3,Could improve practical exposure,neutral
STU0043,Mechanical,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0043,Mechanical,Library Facilities,,,3,Average teaching experience,neutral
STU0043,Mechanical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0043,Mechanical,Placements,,,1,Lack of practical knowledge,unhappy
STU0043,Mechanical,Internships,,,2,Lack of practical knowledge,unhappy
STU0043,Mechanical,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy
STU0043,Mechanical,Industry Connections,,,1,Lack of practical knowledge,unhappy
STU0043,Mechanical,International Collaborations,,,3,Moderate course content,neutral
STU0044,Computer Science,Faculty Performance,Dr. Harsh Singh,Database Management System,2,Outstanding course content and delivery,happy
STU0044,Computer Science,College Infrastructure,,,2,Needs improvement,unhappy
STU0044,Computer Science,Library Facilities,,,3,Could improve practical exposure,neutral
STU0044,Computer Science,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0044,Computer Science,Placements,,,3,Average teaching experience,neutral
STU0044,Computer Science,Internships,,,2,Poor course structure,neutral
STU0044,Computer Science,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0044,Computer Science,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0044,Computer Science,International Collaborations,,,3,Could improve practical exposure,neutral
STU0045,Computer Science,Faculty Performance,Dr. Sopan Khurana,Database Management System,1,Lack of practical knowledge,unhappy
STU0045,Computer Science,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0045,Computer Science,Library Facilities,,,5,Exceptional teaching and guidance,neutral
STU0045,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0045,Computer Science,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU0045,Computer Science,Internships,,,4,Outstanding course content and delivery,happy
STU0045,Computer Science,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU0045,Computer Science,Industry Connections,,,3,Moderate course content,neutral
STU0045,Computer Science,International Collaborations,,,3,Could improve practical exposure,neutral
STU0046,Mechanical,Faculty Performance,Dr. Girish Talmale,Machine Learning,3,Could improve practical exposure,neutral
STU0046,Mechanical,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0046,Mechanical,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU0046,Mechanical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0046,Mechanical,Placements,,,2,Poor course structure,unhappy
STU0046,Mechanical,Internships,,,2,Lack of practical knowledge,unhappy
STU0046,Mechanical,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU0046,Mechanical,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy
STU0046,Mechanical,International Collaborations,,,2,Poor course structure,unhappy
STU0047,Information Technology,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,4,Outstanding course content and delivery,neutral
STU0047,Information Technology,College Infrastructure,,,3,Moderate course content,neutral
STU0047,Information Technology,Library Facilities,,,3,Moderate course content,neutral
STU0047,Information Technology,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU0047,Information Technology,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU0047,Information Technology,Internships,,,5,Highly knowledgeable and supportive faculty,happy
STU0047,Information Technology,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy
STU0047,Information Technology,Industry Connections,,,3,Average teaching experience,neutral
STU0047,Information Technology,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU0048,Mechanical,Faculty Performance,Dr. Girish Talmale,Database Management System,5,Highly knowledgeable and supportive faculty,neutral
STU0048,Mechanical,College Infrastructure,,,4,Outstanding course content and delivery,happy
STU0048,Mechanical,Library Facilities,,,3,Average teaching experience,neutral
STU0048,Mechanical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0048,Mechanical,Placements,,,2,Lack of practical knowledge,unhappy
STU0048,Mechanical,Internships,,,5,Highly knowledgeable and supportive faculty,happy
STU0048,Mechanical,Extracurricular Activities,,,1,Lack of practical knowledge,happy
STU0048,Mechanical,Industry Connections,,,1,Outdated teaching methods,unhappy
STU0048,Mechanical,International Collaborations,,,2,Lack of practical knowledge,unhappy
STU0049,Electronics,Faculty Performance,Dr. Harsh Singh,Database Management System,5,Exceptional teaching and guidance,happy
STU0049,Electronics,College Infrastructure,,,5,Outstanding course content and delivery,happy
STU0049,Electronics,Library Facilities,,,5,Average experience,happy
STU0049,Electronics,Lab Infrastructure,,,3,Moderate course content,neutral
STU0049,Electronics,Placements,,,4,Average experience,happy
STU0049,Electronics,Internships,,,2,Lack of practical knowledge,unhappy
STU0049,Electronics,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0049,Electronics,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU0049,Electronics,International Collaborations,,,3,Average teaching experience,neutral
STU0050,Electrical,Faculty Performance,Dr. Girish Talmale,Database Management System,5,Exceptional teaching and guidance,happy
STU0050,Electrical,College Infrastructure,,,4,Lack of practical knowledge,unhappy
STU0050,Electrical,Library Facilities,,,5,Outstanding course content and delivery,happy
STU0050,Electrical,Lab Infrastructure,,,3,Could improve practical exposure,neutral
STU0050,Electrical,Placements,,,3,Average experience,neutral
STU0050,Electrical,Internships,,,2,Lack of practical knowledge,unhappy
STU0050,Electrical,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU0050,Electrical,Industry Connections,,,2,Outdated teaching methods,unhappy
STU0050,Electrical,International Collaborations,,,3,Moderate course content,neutral
STU0051,Mechanical,Faculty Performance,Dr. Priya Sharma,Database Management System,4,Exceptional teaching and guidance,happy
STU0051,Mechanical,College Infrastructure,,,2,Outdated teaching methods,unhappy
STU0051,Mechanical,Library Facilities,,,5,Average experience,happy
STU0051,Mechanical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0051,Mechanical,Placements,,,3,Average teaching experience,neutral
STU0051,Mechanical,Internships,,,4,Outstanding course content and delivery,happy
STU0051,Mechanical,Extracurricular Activities,,,3,Average teaching experience,happy
STU0051,Mechanical,Industry Connections,,,3,Moderate course content,neutral
STU0051,Mechanical,International Collaborations,,,2,Lack of practical knowledge,unhappy
STU0052,Electronics,Faculty Performance,Dr. Priya Sharma,Database Management System,5,Highly knowledgeable and supportive faculty,happy
STU0052,Electronics,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU0052,Electronics,Library Facilities,,,1,Lack of practical knowledge,unhappy
STU0052,Electronics,Lab Infrastructure,,,3,Could improve practical exposure,neutral
STU0052,Electronics,Placements,,,4,Exceptional teaching and guidance,happy
STU0052,Electronics,Internships,,,3,Moderate course content,neutral
STU0052,Electronics,Extracurricular Activities,,,4,Exceptional teaching and guidance,happy
STU0052,Electronics,Industry Connections,,,1,Outdated teaching methods,happy
STU0052,Electronics,International Collaborations,,,2,Lack of practical knowledge,unhappy
STU0053,Electronics,Faculty Performance,Dr. Priya Sharma,Machine Learning,4,Average experience,happy
STU0053,Electronics,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU0053,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral
STU0053,Electronics,Lab Infrastructure,,,5,Outstanding course content and delivery,happy
STU0053,Electronics,Placements,,,1,Poor course structure,unhappy
STU0053,Electronics,Internships,,,4,Outdated teaching methods,unhappy
STU0053,Electronics,Extracurricular Activities,,,2,Poor course structure,unhappy
STU0053,Electronics,Industry Connections,,,5,Outdated teaching methods,unhappy
STU0053,Electronics,International Collaborations,,,3,Moderate course content,neutral
STU0054,Electronics,Faculty Performance,Dr. Rajesh Patil,Software Engineering,1,Outdated teaching methods,unhappy
STU0054,Electronics,College Infrastructure,,,2,Lack of practical knowledge,happy
STU0054,Electronics,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy
STU0054,Electronics,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0054,Electronics,Placements,,,4,Outstanding course content and delivery,happy
STU0054,Electronics,Internships,,,2,Lack of practical knowledge,unhappy
STU0054,Electronics,Extracurricular Activities,,,3,Average teaching experience,neutral
STU0054,Electronics,Industry Connections,,,1,Needs improvement,unhappy
STU0054,Electronics,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy
STU0055,Mechanical,Faculty Performance,Dr. Girish Talmale,Data Structures,2,Lack of practical knowledge,unhappy
STU0055,Mechanical,College Infrastructure,,,1,Outdated teaching methods,neutral
STU0055,Mechanical,Library Facilities,,,2,Poor course structure,unhappy
STU0055,Mechanical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0055,Mechanical,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU0055,Mechanical,Internships,,,2,Outdated teaching methods,unhappy
STU0055,Mechanical,Extracurricular Activities,,,2,Outdated teaching methods,unhappy
STU0055,Mechanical,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU0055,Mechanical,International Collaborations,,,2,Outdated teaching methods,unhappy
STU0056,Mechanical,Faculty Performance,Dr. Priya Sharma,Software Engineering,5,Outstanding course content and delivery,neutral
STU0056,Mechanical,College Infrastructure,,,3,Could improve practical exposure,neutral
STU0056,Mechanical,Library Facilities,,,3,Could improve practical exposure,neutral
STU0056,Mechanical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0056,Mechanical,Placements,,,5,Outstanding course content and delivery,neutral
STU0056,Mechanical,Internships,,,1,Poor course structure,unhappy
STU0056,Mechanical,Extracurricular Activities,,,3,Could improve practical exposure,neutral
